auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.5,"Our Calico Amber Ale takes its inspiration from traditional English ESBs. Four types of malts give it a bold complexity, and our proprietary yeast strain lends it a fruity, madeira-like richness. However, it?s the American hops that give this ale a distinct bite and floral aroma that have earned it just about every major beer medal.",35,https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5133_hd_aa8d29a89ca6d727db5d7fdd012fb7.jpeg,Calico Amber Ale,ballast-point-brewing-spirits-calico-amber-ale,Red Ale - American Amber / Red,5133,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5133.0,"Sat, 17 Jan 2015 19:00:56 +0000",29437.0,0,0.0,True,0,0,0,0,5,"[{'beer': {'bid': 60668, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg', 'beer_slug': 'ballast-point-brewing-spirits-calico-amber-ale-w-guajillo-ghost-peppers', 'beer_name': 'Calico Amber Ale w/ Guajillo & Ghost Peppers', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 277888, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg', 'beer_slug': 'ballast-point-brewing-spirits-calico-amber-ale-w-centennial-hops', 'beer_name': 'Calico Amber Ale w/ Centennial Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 299967, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg', 'beer_slug': 'ballast-point-brewing-spirits-calico-amber-ale-w-u-s-golding-hops', 'beer_name': 'Calico Amber Ale w/ U.S. Golding Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 408348, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg', 'beer_slug': 'ballast-point-brewing-spirits-calico-amber-ale-w-roasted-peanuts', 'beer_name': 'Calico Amber Ale w/ Roasted Peanuts', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 437750, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5133_sm_accd8f11c70540ada8d79a165bf65d.jpeg', 'beer_slug': 'ballast-point-brewing-spirits-calico-amber-ale-w-fuggle-hops', 'beer_name': 'Calico Amber Ale w/ Fuggle Hops', 'is_vintage': 0, 'is_variant': 1}}]",0.0,False
0,6.5,"This robust porter is brewed with chocolate malt, wheat malt and oats. It has a roasted, toasted flavor with a slight coffee finish. Brian Zellers rules!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Metta World Porter,the-beer-company-metta-world-porter,Porter - Other,123093,4152,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBeerCompany_4152.jpeg,The Beer Company,the-beer-company,Micro Brewery,https://www.facebook.com/TheBeerCompany,,,United States,San Diego,CA,32.7158,-117.159,,,"Sun, 22 Jan 2012 16:18:32 +0000",0,1,123093.0,"Thu, 08 Oct 2015 05:13:01 +0000",29438.0,9,0.0,,0,13,13,0,0,[],3.45763,False
0,8.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_15103_sm_3df9bcf6608e8d05bc5476696b1106.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_15103_hd_0a6bc926b7a1f11b05648fa00b2c10.jpeg,Snow Bound Winter Ale,left-hand-brewing-company-snow-bound-winter-ale,Winter Warmer,15103,779,https://untappd.akamaized.net/site/brewery_logos/brewery-779_9fb2f.jpeg,Left Hand Brewing Company,left-hand-brewing-company,Micro Brewery,http://www.facebook.com/LeftHandBrewing,LeftHandBrewing,http://www.lefthandbrewing.com,United States,Longmont,CO,40.1586,-105.116,,,"Fri, 17 Dec 2010 09:26:18 +0000",0,1,15103.0,"Thu, 01 Jan 1970 00:00:00 +0000",29439.0,122,3.73566,,4,201,188,0,0,[],3.67525,False
0,7.8,Barrel aged 5 years in Stranahan Whiskey  barrels,55,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,20th Anniversary Ale,breckenridge-brewery-20th-anniversary-ale,Extra Special / Strong Bitter,82189,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,,,"Wed, 28 Sep 2011 18:58:39 +0000",0,0,82189.0,"Wed, 09 Jan 2013 10:08:31 +0000",29441.0,96,3.90885,,0,173,161,0,0,[],3.6851,False
0,6.0,"Dark Day refers to an event that occurred on May 19, 1780, when an unusual darkening of the day sky was observed over the New England states and parts of Canada. The darkness was so complete that candles were required from noon on."" Dark Day IPA is a collaboration with Dave Richardson from Gardner Ale House. Herbal hop aroma is complimented with roasted malt character. American de-husked roasted barley does not lend a bitter acrid flavor but imparts a roasted character that melds with low level caramelized malts. Big herbal, citrus hop flavors and bitterness clash with roasted and mildly sweet malt. Try Dark Day IPA and then drive to Gardner to try its sister brew Nightcrawler IPA.",75,https://untappd.akamaized.net/site/beer_logos/beer-_29442_sm_77b677d2f4a375381ccdc1e1144797.jpeg,,Dark Day IPA,wormtown-brewery-dark-day-ipa,IPA - Black / Cascadian Dark Ale,29442,2302,https://untappd.akamaized.net/site/brewery_logos/brewery-2302_17efc.jpeg,Wormtown Brewery,wormtown-brewery,Micro Brewery,https://www.facebook.com/wormtownbrewery,WormtownBrewery,http://wormtownbrewery.com,United States,Worcester,MA,42.2635,-71.7914,1.0,"[{'brewery': {'brewery_id': 8033, 'brewery_name': 'Moon Hill Brewing Co', 'brewery_type': 'Brew Pub', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-8033_7e1f8.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Gardner', 'brewery_state': 'MA'}}}]","Wed, 09 Feb 2011 02:10:42 +0000",0,1,,,,210,3.67738,,0,314,278,0,0,[],3.64718,False
0,9.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-29443_a93b9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29443_43b07_hd.jpeg,Pasionaria,brasserie-trois-dames-pasionaria,IPA - Imperial / Double,29443,4720,https://untappd.akamaized.net/site/brewery_logos/brewery-TroisDames_4720.jpeg,Brasserie Trois Dames,brasserie-trois-dames,Micro Brewery,https://m.facebook.com/brasserie3dames/,,http://www.brasserietroisdames.ch,Switzerland,Sainte-Croix,VD,46.8225,6.50018,,,"Wed, 09 Feb 2011 02:11:22 +0000",0,1,,,,580,3.61466,,20,721,646,0,0,[],3.62721,False
0,4.9,"wheat ale with an addition of 200 pounds of Apricot puree, then dry hopped with imported Jamaican Scotch Bonnet peppers. Reminiscent of a Caribbean chutney, Sweet Heat has a subtle tartness from the fruit with a slight spiciness from the peppers which also adds a fruitiness to the aroma.",9,https://untappd.akamaized.net/site/beer_logos/beer-29444_4e9e0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29444_9d868_hd.jpeg,Sweet Heat,burnside-brewing-co-sweet-heat,Fruit Beer,29444,5739,https://untappd.akamaized.net/site/brewery_logos/brewery-5739_06cbe.jpeg,Burnside Brewing Co.,burnside-brewing-co,Micro Brewery,http://www.facebook.com/pages/Burnside-Brewing-Co/143765235649430,burnsidebrewco,http://burnsidebrewco.com,United States,Portland,OR,45.5233,-122.658,,,"Wed, 09 Feb 2011 02:13:33 +0000",0,1,,,,6863,3.5043,,109,9249,7710,0,0,[],3.51054,False
0,5.2,As the name implies we brewed this beer with Joe Z the brewer and founder of Z Street Brewing. This Brown Porter was aged on brewery toasted sweet coconut. Aroma is of toasted coconut with background sweet toasted malt. Medium light body. Flavor is dominated upfront by toasted coconut and fades to reveal mild roastiness with supportive Fuggles hop flavor and bitterness. Finishes coconuty and slightly dry. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Joe Z's Coconut Porter,wormtown-brewery-joe-z-s-coconut-porter,Porter - Other,29445,2302,https://untappd.akamaized.net/site/brewery_logos/brewery-2302_17efc.jpeg,Wormtown Brewery,wormtown-brewery,Micro Brewery,https://www.facebook.com/wormtownbrewery,WormtownBrewery,http://wormtownbrewery.com,United States,Worcester,MA,42.2635,-71.7914,,,"Wed, 09 Feb 2011 02:16:50 +0000",0,1,,,,2,0.0,,0,8,8,0,0,[],3.61828,False
0,0.0,Brewed for AZ Beer Week 2010. Basic recipe provided by Four Peaks Brewing Co.,0,https://untappd.akamaized.net/site/beer_logos/beer-NotSoBigRedAZBeerWeek2011_29446.jpeg,,Not So Big Red (AZ Beer Week 2011),brewery-1420-not-so-big-red-az-beer-week-2011,Red Ale - Imperial / Double,29446,3996,https://untappd.akamaized.net/site/brewery_logos/brewery-Brewery1420MikeTinkershomebrew_3996.jpeg,Brewery 1420,brewery-1420,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 09 Feb 2011 02:19:37 +0000",1,1,,,,1,0.0,,0,5,2,0,0,[],2.524,False
0,0.0,Homebrew,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kona Coffee Brown Ale,spaceman-brewing-kona-coffee-brown-ale,Brown Ale - American,29447,6895,https://untappd.akamaized.net/site/brewery_logos/brewery-Spaceman.jpg,Spaceman Brewing,spaceman-brewing,Home Brewery,,SpacemanBrewing,http://www.spacemanbrewing.com,United States,"Lincoln University, PA",PA,0.0,0.0,,,"Wed, 09 Feb 2011 02:33:58 +0000",1,1,,,,2,0.0,,0,3,2,0,0,[],1.893,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Harvest Moon Saison,crazy-mountain-brewing-company-harvest-moon-saison,Saison / Farmhouse Ale,29448,4948,https://untappd.akamaized.net/site/brewery_logos/brewery-4948_1201c.jpeg,Crazy Mountain Brewing Company,crazy-mountain-brewing-company,Micro Brewery,https://www.facebook.com/crazymountainbrewery,crazymtnbrewery,http://www.crazymountainbrewery.com/,United States,Edwards,CO,39.6488,-106.589,,,"Wed, 09 Feb 2011 02:38:57 +0000",0,1,,,,4,0.0,,0,8,7,0,0,[],3.53919,False
0,7.5,"A strong, reddish-brown Belgian beer sporting a spicy taste, and a very complex malt profile. Look for notes of Rum Raisin, Dark Stone Fruits, Carmel, Molasses and alcohol. It has a rich body, and a long, warming aftertaste.",20,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dubbel,barley-john-s-brewpub-dubbel,Belgian Dubbel,29449,78,https://untappd.akamaized.net/site/brewery_logos/brewery-BarleyJohnsBrewpub_78.jpeg,Barley John's Brewpub,barley-johns-brewpub,Brew Pub,http://www.facebook.com/BarleyJohns,barleyjohns,http://www.barleyjohns.com/,United States,New Brighton,MN,45.0361,-93.1987,,,"Wed, 09 Feb 2011 02:51:14 +0000",0,1,,,,11,3.45455,,0,16,14,0,0,[],3.58883,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,India Pale Ale,coddington-brewing-company-india-pale-ale,IPA - American,29450,6972,https://untappd.akamaized.net/site/brewery_logos/brewery-CoddingtonBrewingCompany_6972.jpeg,Coddington Brewing Company,coddington-brewing-company,Brew Pub,,,http://www.coddbrew.com/,United States,Middletown,RI,41.5185,-71.3056,,,"Wed, 09 Feb 2011 02:51:56 +0000",0,1,,,,917,3.23228,,24,1109,1031,0,0,[],3.33681,False
0,7.0,"La Folie Wood-Aged Biere, is our original wood-conditioned beer, resting in French Oak barrels between one and three years before being bottled. Peter Bouckaert, came to us from Rodenbach home of the fabled sour red. Our La Folie emulates the spontaneous fermentation beers of Peter s beloved Flanders with sour apple notes, a dry effervescence, and earthy undertones. 

New in 2010, we'll do a single bottling of La Folie for the year. Collect the 22oz unique to 2010 designed bottle and start a yearly wood-aged collection of goodness.",18,https://untappd.akamaized.net/site/beer_logos/beer-newBelgiumLaFolie.jpg,,La Folie (Lips of Faith),new-belgium-brewing-company-la-folie-lips-of-faith,Sour - Flanders Oud Bruin,439,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,439.0,"Thu, 01 Jan 1970 00:00:00 +0000",29451.0,45211,3.96584,,1009,61685,51554,0,5,"[{'beer': {'bid': 68259, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2007', 'beer_name': 'La Folie (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73501, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2003', 'beer_name': 'La Folie (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73502, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2005', 'beer_name': 'La Folie (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73505, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LaFolieLipsofFaith2009_73505.jpeg', 'beer_slug': 'new-belgium-brewing-company-la-folie-lips-of-faith-2009', 'beer_name': 'La Folie (Lips of Faith) (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 76649, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LaFolie2010LipsofFaith_76649.jpeg', 'beer_slug': 'new-belgium-brewing-company-la-folie-lips-of-faith-2010', 'beer_name': 'La Folie (Lips of Faith) (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.96373,False
0,6.5,"Mardi Gras Bock (January ? March) is the first of our seasonal brews. Abita Bock is brewed with pale, pilsner and caramel malts and German Perle hops. Our bock is similar to German maibocks with its rich malt flavor and full body. A perfect choice during Carnival season in New Orleans. Gruy?re, Emmental and Swiss are nice cheese choices with Bock. Great with roasted beef or pork. Try it with Mexican food, too.",25,https://untappd.akamaized.net/site/beer_logos/beer-17704_d19fb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17704_47464_hd.jpeg,Mardi Gras Bock,abita-brewing-company-mardi-gras-bock,Maibock / Heller (Helles) Bock,17704,10,https://untappd.akamaized.net/site/brewery_logos/brewery-AbitaBrewingCompany_10.jpeg,Abita Brewing Company,abita-brewing-company,Micro Brewery,https://www.facebook.com/abita,TheAbitaBeer,http://www.abita.com/,United States,Abita Springs,LA,30.4821,-90.0552,,,"Sun, 26 Dec 2010 14:38:05 +0000",0,1,17704.0,"Thu, 01 Jan 1970 00:00:00 +0000",29452.0,28632,3.4124,,289,39918,32661,0,3,"[{'beer': {'bid': 988717, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-17704_d19fb_sm.jpeg', 'beer_slug': 'abita-brewing-company-mardi-gras-bock-2015', 'beer_name': 'Mardi Gras Bock (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1388346, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-17704_d19fb_sm.jpeg', 'beer_slug': 'abita-brewing-company-mardi-gras-bock-2016', 'beer_name': 'Mardi Gras Bock (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1918092, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'abita-brewing-company-mardi-gras-bock-2017', 'beer_name': 'Mardi Gras Bock (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.41491,False
0,7.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Doc's American Porter,crystal-springs-brewing-company-doc-s-american-porter,Porter - American,29453,7961,https://untappd.akamaized.net/site/brewery_logos/brewery-CrystalSpringsBrewingCompany_7961.jpeg,Crystal Springs Brewing Company,crystal-springs-brewing-company,Micro Brewery,https://www.facebook.com/pages/Crystal-Springs-Brewing-Company/373653759464,CrystalSpringsB,http://crystalspringsbrewing.com/,United States,Lousiville,CO,39.9606,-105.12,,,"Wed, 09 Feb 2011 03:05:58 +0000",0,1,,,,386,3.65026,,7,469,439,0,0,[],3.65063,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Belgian Tripel,rock-bottom-restaurant-brewery-belgian-tripel,Belgian Tripel,24406,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Sat, 15 Jan 2011 19:39:09 +0000",0,1,24406.0,"Wed, 07 Dec 2011 15:37:46 +0000",29454.0,0,0.0,True,0,43,40,0,0,[],0.0,False
0,11.0,The granddaddy of them all Axe Head is a true malt liquor that packs a punch. The malty aroma and flavor is moderately hopped to give it superb balance for a malt liquor. But don?t let the smooth taste fool you... it really is 11% alcohol by volume.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Axe Head,minhas-craft-brewery-axe-head,Malt Liquor ,29455,868,https://untappd.akamaized.net/site/brewery_logos/brewery-MinhasCraftBrewery_868.jpeg,Minhas Craft Brewery ,minhas-craft-brewery,Micro Brewery,https://www.facebook.com/MinhasCraftBrewery,MinhasCraftBrew,http://minhasbrewery.com,United States,Monroe,WI,42.5998,-89.641,,,"Wed, 09 Feb 2011 03:17:58 +0000",0,1,,,,31,2.55645,,0,42,38,0,0,[],3.54991,False
0,5.2,"Bavik Super Pils obtains its unique taste and aroma through its exceptional brewing process. Our pils has not been diluted, we only use aroma hops, guarantee a long and cold maturation process and pasteurization is out of the question. Those 4 elements result into this unique pils. Never compromise on taste!",0,https://untappd.akamaized.net/site/beer_logos/beer-17265_15fa4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17265_55449_hd.jpeg,Bavik Super Pils,brouwerij-de-brabandere-bavik-bavik-super-pils,Pilsner - Other,17265,4571,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijdebrabanderebavik_4571.jpeg,Brouwerij De Brabandere (Bavik),brouwerij-de-brabandere-bavik,Micro Brewery,https://www.facebook.com/pages/Brouwerij-Bavik/55884225688,BrouwerijDB,http://www.brouwerijdebrabandere.be/,Belgium,Bavikhove,West-Vlaanderen,50.8629,3.2989,,,"Sat, 25 Dec 2010 17:42:26 +0000",0,1,17265.0,"Tue, 31 Jan 2012 04:00:22 +0000",29456.0,14405,3.27473,,911,19499,16536,0,0,[],3.28253,False
0,0.0,Named after my Grandad. I brewed this beer the day he died. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ernnie Shish,before-noon-ernnie-shish,IPA - American,29457,3484,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Before Noon,before-noon,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 09 Feb 2011 03:25:04 +0000",1,1,,,,0,0.0,,0,2,1,0,0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dubbel,breckenridge-brewery-dubbel,Belgian Dubbel,29458,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,,,"Wed, 09 Feb 2011 03:27:29 +0000",0,1,,,,3,0.0,,0,5,5,0,0,[],3.6093,False
0,9.8,"Full-bodied stout that starts with a complex, malty sweet and high-roasted character that is wonderfully balanced with the use of citrusy American hops. 
Awards: 2016 World Beer Cup Silver Medal in British Style Imperial Stout; 2015 GABF Silver Medal in Imperial Stout; 2014 World Beer Cup Gold Medal in British-Style Imperial Stout; 2013 GABF Silver Medal in Imperial Stout category; 2012 GABF Bronze Medal in Imperial Stout category; 2012 World Beer Cup Gold Medal in British-style Imperial Stout; 2011 GABF Silver Medal in Imperial Stout category; 2010 World Beer Cup Gold Medal; 2010 GABF Gold Medal; 2006 World Beer Cup Bronze Medal; 2006 GABF Gold Medal; 2003 GABF Gold Medal

      ",75,https://untappd.akamaized.net/site/beer_logos/beer-_23947_fd72affdbb46cf4afdef9efeac11.jpeg,,Russian Imperial Stout,iron-hill-brewery-and-restaurant-russian-imperial-stout,Stout - Russian Imperial,23947,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,,,"Fri, 14 Jan 2011 01:30:40 +0000",0,1,23947.0,"Sat, 19 Nov 2011 20:14:24 +0000",29459.0,5189,3.98453,,94,7902,5812,0,0,[],3.96602,False
0,8.0,A rich complex full bodied doppelbock with hints of chocolate coffee caramel and a bit of a hop presence at the end. ,0,https://untappd.akamaized.net/site/beer_logos/beer-128845_a9604_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-128845_e03e7_hd.jpeg,Hofbr?u Doppelbock,staatliches-hofbrauhaus-munchen-hofbrau-doppelbock,Doppelbock ,128845,5566,https://untappd.akamaized.net/site/brewery_logos/brewery-StaatlichesHofbrauhausMunchen_5566.jpeg,Staatliches Hofbr?uhaus M?nchen,staatliches-hofbra-uhaus-ma-1-4-nchen,Micro Brewery,http://www.facebook.com/pages/Hofbr?u-M?nchen/111046612332891,HofbraeuhausMUC,http://www.hofbraeu-muenchen.de,Germany,M?nchen,,48.144,11.6975,,,"Mon, 06 Feb 2012 15:18:58 +0000",0,1,128845.0,"Sat, 05 Jan 2013 23:03:38 +0000",29461.0,574,3.79747,,12,707,646,0,0,[],3.74663,False
0,0.0,"Dark,  creamy, smooth with subtle vanilla flavor. 5.2%",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nitro Vanilla Porter,bend-brewing-co-nitro-vanilla-porter,Porter - Other,29462,3076,https://untappd.akamaized.net/site/brewery_logos/brewery-3076_cb196.jpeg,Bend Brewing Company,bend-brewing-company,Micro Brewery,http://www.facebook.com/pages/Bend-Brewing-Co/127868767226951,bend_brewingco,http://www.bendbrewingco.com/,United States,Bend,OR,44.0604,-121.314,,,"Wed, 09 Feb 2011 03:43:13 +0000",0,1,,,,62,3.84677,,0,74,71,0,0,[],3.68025,False
0,8.5,"A collaborative beer between Allagash and New Belgium brewed with the slightly fruity hibiscus flower, the aromatic Brettanomyces, and the flavor-boosting Lactobacillus.",0,https://untappd.akamaized.net/site/beer_logos/beer-newBelgiumVrienden.jpg,,Vrienden Ale (Lips of Faith),new-belgium-brewing-company-vrienden-ale-lips-of-faith,Sour - American Wild Ale,14130,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,1.0,"[{'brewery': {'brewery_id': 24, 'brewery_name': 'Allagash Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-24_015ad.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Portland', 'brewery_state': 'ME'}}}]","Sat, 11 Dec 2010 09:18:36 +0000",0,1,14130.0,"Fri, 17 Jan 2014 23:44:19 +0000",29463.0,969,3.7015,,4,1906,1632,0,0,[],3.68943,False
